Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Estimated_Recreational_hr,Estimated_Educational_hr,Threshold_Limit_hr
14,Female,5.18,Smartphone,True,0.49,Poor Sleep,Rural,3.4765100671140936,1.703489932885906,4.0
9,Female,4.73,TV,True,0.52,,Rural,3.111842105263158,1.6181578947368425,2.0
8,Male,3.91,Smartphone,True,0.41,Poor Sleep,Rural,2.773049645390071,1.136950354609929,2.0
15,Male,4.99,TV,True,0.37,"Poor Sleep, Anxiety",Rural,3.6423357664233573,1.347664233576643,6.0
15,Female,2.94,Laptop,False,0.32,,Urban,2.227272727272727,0.7127272727272729,6.0
14,Male,3.57,Tablet,True,0.37,"Poor Sleep, Anxiety, Obesity Risk",Urban,2.605839416058394,0.9641605839416059,4.0
15,Male,6.42,Tablet,True,0.38,"Poor Sleep, Anxiety",Urban,4.6521739130434785,1.7678260869565214,6.0
10,Male,0.0,TV,False,0.51,,Rural,0.0,0.0,2.0
18,Female,5.04,Tablet,True,0.5,"Poor Sleep, Eye Strain, Anxiety",Urban,3.36,1.6800000000000002,6.0
9,Female,0.0,TV,False,0.52,,Urban,0.0,0.0,2.0
14,Female,5.27,Laptop,True,0.32,"Poor Sleep, Eye Strain",Urban,3.9924242424242418,1.2775757575757578,4.0
15,Male,4.04,Smartphone,True,0.34,Poor Sleep,Rural,3.014925373134328,1.0250746268656719,6.0
8,Male,1.98,TV,False,0.43,,Urban,1.3846153846153846,0.5953846153846154,2.0
17,Female,4.42,Smartphone,True,0.4,Poor Sleep,Urban,3.1571428571428575,1.2628571428571425,6.0
16,Male,4.49,Smartphone,True,0.33,,Urban,3.3759398496240602,1.11406015037594,6.0
18,Male,3.1,Tablet,True,0.41,,Urban,2.1985815602836882,0.9014184397163119,6.0
11,Male,5.41,Smartphone,True,0.46,,Urban,3.705479452054795,1.7045205479452052,4.0
11,Female,4.73,TV,True,0.41,Poor Sleep,Urban,3.3546099290780145,1.375390070921986,4.0
10,Male,3.59,Tablet,True,0.42,Obesity Risk,Urban,2.528169014084507,1.0618309859154929,2.0
13,Female,4.2,Smartphone,True,0.35,"Poor Sleep, Eye Strain, Anxiety",Urban,3.111111111111111,1.088888888888889,4.0
8,Female,3.21,Tablet,True,0.4,Poor Sleep,Urban,2.292857142857143,0.9171428571428568,2.0
13,Male,2.2,Tablet,False,0.38,,Urban,1.5942028985507248,0.6057971014492753,4.0
9,Male,2.66,Tablet,True,0.47,,Urban,1.8095238095238098,0.8504761904761904,2.0
16,Male,4.45,Smartphone,True,0.44,,Rural,3.090277777777778,1.359722222222222,6.0
9,Male,1.0,Smartphone,False,0.51,,Rural,0.6622516556291391,0.3377483443708609,2.0
14,Female,4.81,Laptop,True,0.42,Poor Sleep,Urban,3.3873239436619715,1.422676056338028,4.0
8,Male,5.18,Tablet,True,0.49,"Poor Sleep, Eye Strain",Urban,3.4765100671140936,1.703489932885906,2.0
14,Male,4.19,Tablet,True,0.49,"Poor Sleep, Eye Strain",Urban,2.812080536912752,1.3779194630872484,4.0
12,Male,4.38,Laptop,True,0.42,"Poor Sleep, Eye Strain",Urban,3.084507042253521,1.2954929577464789,4.0
15,Female,2.41,Smartphone,False,0.34,,Urban,1.7985074626865671,0.611492537313433,6.0
11,Female,3.89,Smartphone,True,0.46,"Poor Sleep, Eye Strain",Urban,2.664383561643836,1.2256164383561643,4.0
17,Female,5.9,TV,True,0.33,Eye Strain,Urban,4.43609022556391,1.4639097744360905,6.0
14,Male,3.7,Laptop,True,0.43,Poor Sleep,Urban,2.5874125874125875,1.1125874125874127,4.0
13,Male,5.61,Laptop,True,0.5,Poor Sleep,Rural,3.74,1.87,4.0
12,Male,5.39,Laptop,True,0.36,Poor Sleep,Rural,3.963235294117647,1.4267647058823525,4.0
11,Female,4.64,Tablet,True,0.32,Anxiety,Rural,3.5151515151515147,1.124848484848485,4.0
14,Male,5.95,TV,True,0.38,,Urban,4.311594202898551,1.6384057971014494,4.0
12,Male,4.11,Smartphone,True,0.32,"Anxiety, Obesity Risk",Rural,3.1136363636363638,0.9963636363636366,4.0
12,Female,3.32,TV,True,0.4,,Urban,2.3714285714285714,0.9485714285714284,4.0
8,Female,3.7,TV,True,0.42,Poor Sleep,Urban,2.6056338028169015,1.0943661971830987,2.0
9,Female,0.0,Smartphone,False,0.48,,Urban,0.0,0.0,2.0
12,Female,2.88,TV,False,0.46,,Urban,1.9726027397260273,0.9073972602739726,4.0
10,Male,3.02,Smartphone,True,0.47,"Poor Sleep, Anxiety",Urban,2.054421768707483,0.965578231292517,2.0
9,Male,4.52,Smartphone,True,0.54,Eye Strain,Urban,2.935064935064935,1.5849350649350646,2.0
11,Female,3.78,Laptop,True,0.44,"Poor Sleep, Eye Strain",Rural,2.625,1.1549999999999998,4.0
11,Male,6.12,Smartphone,True,0.37,"Poor Sleep, Eye Strain",Urban,4.467153284671532,1.6528467153284678,4.0
11,Male,5.19,Smartphone,True,0.47,Poor Sleep,Urban,3.5306122448979593,1.659387755102041,4.0
11,Female,4.77,Laptop,True,0.42,"Eye Strain, Anxiety",Urban,3.3591549295774645,1.410845070422535,4.0
10,Female,4.46,Smartphone,True,0.53,"Eye Strain, Anxiety",Rural,2.915032679738562,1.544967320261438,2.0
14,Male,2.82,Smartphone,False,0.47,,Rural,1.9183673469387754,0.9016326530612244,4.0
16,Female,4.02,Tablet,True,0.4,Poor Sleep,Urban,2.8714285714285714,1.1485714285714281,6.0
12,Female,4.32,Laptop,True,0.42,Eye Strain,Urban,3.042253521126761,1.2777464788732393,4.0
11,Male,5.06,Smartphone,True,0.49,,Rural,3.395973154362416,1.6640268456375837,4.0
18,Female,4.28,Smartphone,True,0.31,Poor Sleep,Urban,3.267175572519084,1.0128244274809162,6.0
9,Female,7.76,TV,True,0.54,"Poor Sleep, Obesity Risk",Urban,5.038961038961038,2.7210389610389614,2.0
9,Female,2.0,Tablet,False,0.58,,Urban,1.2658227848101264,0.7341772151898736,2.0
12,Female,6.58,Smartphone,True,0.4,Poor Sleep,Urban,4.7,1.88,4.0
14,Male,4.84,Smartphone,True,0.46,"Poor Sleep, Eye Strain",Urban,3.315068493150685,1.524931506849315,4.0
17,Male,2.5,Smartphone,False,0.42,,Rural,1.7605633802816902,0.7394366197183098,6.0
17,Male,4.73,Smartphone,True,0.35,"Eye Strain, Anxiety",Urban,3.503703703703704,1.2262962962962964,6.0
16,Female,5.91,Laptop,True,0.35,Anxiety,Rural,4.377777777777777,1.5322222222222228,6.0
14,Female,4.91,Smartphone,True,0.49,Anxiety,Rural,3.295302013422819,1.6146979865771813,4.0
12,Male,4.19,Smartphone,True,0.48,Poor Sleep,Urban,2.8310810810810816,1.3589189189189188,4.0
17,Female,4.81,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Urban,3.272108843537415,1.5378911564625848,6.0
17,Male,3.27,Tablet,True,0.5,Poor Sleep,Urban,2.18,1.0899999999999999,6.0
17,Female,5.15,Smartphone,True,0.37,,Urban,3.759124087591241,1.3908759124087595,6.0
13,Female,5.07,Laptop,True,0.47,"Poor Sleep, Eye Strain",Rural,3.4489795918367347,1.6210204081632655,4.0
18,Female,4.36,Smartphone,True,0.4,Anxiety,Urban,3.1142857142857148,1.2457142857142856,6.0
10,Female,6.7,Smartphone,True,0.45,"Poor Sleep, Obesity Risk",Urban,4.620689655172414,2.0793103448275865,2.0
12,Male,4.32,Smartphone,True,0.41,Poor Sleep,Urban,3.063829787234043,1.2561702127659573,4.0
15,Male,4.81,Laptop,True,0.46,"Poor Sleep, Eye Strain",Rural,3.294520547945205,1.5154794520547945,6.0
8,Female,4.57,Tablet,True,0.47,Poor Sleep,Urban,3.108843537414966,1.4611564625850342,2.0
8,Male,8.15,TV,True,0.59,Obesity Risk,Urban,5.125786163522013,3.024213836477987,2.0
14,Female,6.27,Smartphone,True,0.37,"Eye Strain, Anxiety",Urban,4.576642335766422,1.6933576642335773,4.0
12,Male,2.47,Tablet,False,0.36,,Rural,1.8161764705882355,0.6538235294117647,4.0
12,Female,4.5,TV,True,0.37,Poor Sleep,Urban,3.284671532846715,1.215328467153285,4.0
8,Male,0.0,TV,False,0.48,,Rural,0.0,0.0,2.0
16,Female,3.86,Laptop,True,0.39,Eye Strain,Urban,2.7769784172661867,1.0830215827338132,6.0
8,Male,3.28,Tablet,True,0.6,Poor Sleep,Rural,2.05,1.23,2.0
12,Female,6.53,TV,True,0.49,Poor Sleep,Urban,4.38255033557047,2.14744966442953,4.0
17,Male,4.73,Smartphone,True,0.38,Eye Strain,Urban,3.4275362318840585,1.3024637681159419,6.0
16,Female,4.73,Smartphone,True,0.43,Eye Strain,Urban,3.307692307692308,1.4223076923076925,6.0
11,Male,1.48,Laptop,False,0.48,,Urban,1.0,0.48,4.0
15,Female,3.74,Laptop,True,0.37,Poor Sleep,Rural,2.72992700729927,1.0100729927007301,6.0
13,Female,3.9,Laptop,True,0.34,"Poor Sleep, Eye Strain, Obesity Risk",Urban,2.9104477611940296,0.9895522388059703,4.0
18,Male,4.54,Tablet,True,0.4,"Poor Sleep, Obesity Risk",Urban,3.242857142857143,1.2971428571428572,6.0
10,Female,0.0,TV,False,0.47,,Rural,0.0,0.0,2.0
11,Male,4.13,Smartphone,True,0.33,"Poor Sleep, Eye Strain",Urban,3.1052631578947367,1.0247368421052632,4.0
9,Male,2.64,Tablet,True,0.54,,Urban,1.7142857142857144,0.9257142857142857,2.0
8,Female,3.37,Smartphone,True,0.48,"Poor Sleep, Obesity Risk",Urban,2.277027027027027,1.092972972972973,2.0
15,Male,5.45,TV,True,0.48,"Poor Sleep, Eye Strain, Obesity Risk",Urban,3.6824324324324325,1.7675675675675677,6.0
8,Male,3.16,TV,True,0.59,,Urban,1.987421383647799,1.1725786163522012,2.0
18,Male,1.71,Smartphone,False,0.46,,Urban,1.1712328767123288,0.5387671232876712,6.0
8,Male,9.35,Tablet,True,0.59,Poor Sleep,Urban,5.880503144654089,3.469496855345911,2.0
11,Male,3.71,Laptop,True,0.36,"Poor Sleep, Eye Strain",Urban,2.7279411764705883,0.9820588235294117,4.0
17,Female,5.42,Smartphone,True,0.31,"Poor Sleep, Eye Strain",Urban,4.137404580152672,1.2825954198473282,6.0
17,Male,5.74,Smartphone,True,0.41,Poor Sleep,Urban,4.070921985815604,1.6690780141843966,6.0
13,Male,3.05,Smartphone,True,0.35,Eye Strain,Urban,2.259259259259259,0.7907407407407407,4.0
16,Male,4.64,Smartphone,True,0.32,"Eye Strain, Anxiety",Urban,3.5151515151515147,1.124848484848485,6.0
8,Female,7.27,TV,True,0.49,Poor Sleep,Urban,4.879194630872483,2.3908053691275164,2.0
14,Male,5.26,Smartphone,True,0.39,"Eye Strain, Anxiety",Rural,3.784172661870503,1.4758273381294966,4.0
17,Female,4.73,Smartphone,True,0.46,Poor Sleep,Urban,3.2397260273972606,1.4902739726027399,6.0
18,Female,3.66,Laptop,True,0.47,Anxiety,Urban,2.489795918367347,1.170204081632653,6.0
12,Male,4.5,Smartphone,True,0.4,"Poor Sleep, Eye Strain, Anxiety",Urban,3.2142857142857144,1.2857142857142856,4.0
15,Male,6.45,Smartphone,True,0.39,Poor Sleep,Urban,4.640287769784172,1.809712230215828,6.0
14,Male,3.35,Smartphone,True,0.48,,Rural,2.2635135135135136,1.0864864864864865,4.0
11,Female,4.17,Smartphone,True,0.49,Eye Strain,Urban,2.7986577181208054,1.3713422818791945,4.0
11,Male,4.87,Smartphone,True,0.39,Poor Sleep,Urban,3.5035971223021583,1.3664028776978419,4.0
13,Female,3.64,Laptop,True,0.39,"Poor Sleep, Eye Strain",Urban,2.6187050359712227,1.0212949640287774,4.0
13,Male,6.68,Laptop,True,0.38,,Urban,4.840579710144928,1.839420289855072,4.0
16,Female,4.5,TV,True,0.33,"Poor Sleep, Eye Strain",Urban,3.3834586466165413,1.1165413533834587,6.0
12,Female,4.86,Laptop,True,0.36,"Poor Sleep, Eye Strain",Urban,3.5735294117647065,1.2864705882352938,4.0
15,Male,4.23,TV,True,0.36,,Urban,3.1102941176470593,1.119705882352941,6.0
12,Female,3.57,TV,True,0.46,,Urban,2.4452054794520546,1.1247945205479453,4.0
9,Female,5.02,Smartphone,True,0.56,"Poor Sleep, Eye Strain, Anxiety",Rural,3.2179487179487176,1.802051282051282,2.0
13,Male,3.49,Smartphone,True,0.48,"Eye Strain, Obesity Risk",Rural,2.3581081081081083,1.1318918918918919,4.0
16,Male,4.06,Smartphone,True,0.49,Poor Sleep,Rural,2.7248322147651005,1.335167785234899,6.0
10,Male,7.84,Tablet,True,0.59,,Urban,4.930817610062894,2.909182389937106,2.0
8,Female,10.49,TV,True,0.49,Poor Sleep,Rural,7.0402684563758395,3.4497315436241607,2.0
8,Male,6.99,Smartphone,True,0.49,Poor Sleep,Rural,4.691275167785235,2.2987248322147655,2.0
10,Male,3.3,Smartphone,True,0.46,"Poor Sleep, Anxiety",Urban,2.26027397260274,1.03972602739726,2.0
17,Male,4.66,Smartphone,True,0.48,"Anxiety, Obesity Risk",Rural,3.1486486486486487,1.5113513513513515,6.0
12,Female,4.6,Smartphone,True,0.31,"Poor Sleep, Anxiety, Obesity Risk",Urban,3.511450381679389,1.0885496183206107,4.0
10,Female,7.06,Smartphone,True,0.55,"Poor Sleep, Eye Strain, Anxiety",Urban,4.554838709677419,2.5051612903225804,2.0
16,Male,2.7,Smartphone,False,0.32,,Urban,2.0454545454545454,0.6545454545454548,6.0
15,Female,3.46,Smartphone,True,0.33,"Poor Sleep, Anxiety",Urban,2.601503759398496,0.8584962406015038,6.0
10,Male,0.0,TV,False,0.58,,Urban,0.0,0.0,2.0
16,Male,3.53,Laptop,True,0.36,Poor Sleep,Urban,2.5955882352941178,0.934411764705882,6.0
13,Female,6.29,Smartphone,True,0.45,Poor Sleep,Rural,4.337931034482759,1.952068965517241,4.0
14,Female,3.9,Tablet,True,0.38,"Poor Sleep, Eye Strain, Anxiety, Obesity Risk",Rural,2.8260869565217392,1.0739130434782607,4.0
11,Male,3.64,Laptop,True,0.34,"Poor Sleep, Eye Strain, Obesity Risk",Rural,2.716417910447761,0.9235820895522391,4.0
11,Male,5.76,TV,True,0.46,"Poor Sleep, Eye Strain",Rural,3.9452054794520546,1.8147945205479452,4.0
9,Male,2.28,TV,True,0.56,,Rural,1.4615384615384615,0.8184615384615384,2.0
12,Female,4.07,Smartphone,True,0.36,Poor Sleep,Urban,2.99264705882353,1.0773529411764704,4.0
15,Female,3.12,Laptop,True,0.45,Anxiety,Rural,2.151724137931035,0.9682758620689653,6.0
14,Male,4.97,Smartphone,True,0.39,"Poor Sleep, Anxiety",Rural,3.5755395683453233,1.3944604316546765,4.0
14,Male,4.03,Laptop,True,0.4,"Poor Sleep, Obesity Risk",Urban,2.878571428571429,1.1514285714285712,4.0
13,Female,5.01,Smartphone,True,0.41,,Urban,3.5531914893617023,1.4568085106382975,4.0
10,Female,7.12,TV,True,0.46,Eye Strain,Urban,4.876712328767123,2.243287671232877,2.0
12,Female,3.37,Tablet,True,0.32,"Poor Sleep, Anxiety",Urban,2.553030303030303,0.8169696969696969,4.0
8,Female,2.52,Smartphone,True,0.43,,Rural,1.7622377622377623,0.7577622377622377,2.0
14,Male,3.43,Laptop,True,0.42,Poor Sleep,Urban,2.415492957746479,1.0145070422535212,4.0
16,Male,6.99,Smartphone,True,0.37,"Poor Sleep, Eye Strain, Obesity Risk",Urban,5.102189781021898,1.8878102189781023,6.0
8,Male,5.11,TV,True,0.51,Poor Sleep,Urban,3.384105960264901,1.7258940397350995,2.0
9,Female,6.68,Smartphone,True,0.53,Anxiety,Rural,4.366013071895424,2.3139869281045753,2.0
10,Male,7.67,Tablet,True,0.51,"Poor Sleep, Eye Strain, Anxiety",Urban,5.079470198675496,2.5905298013245037,2.0
10,Male,6.33,Tablet,True,0.42,Poor Sleep,Rural,4.45774647887324,1.8722535211267601,2.0
15,Male,6.62,Smartphone,True,0.42,"Poor Sleep, Eye Strain",Urban,4.661971830985916,1.9580281690140842,6.0
14,Male,4.68,Laptop,True,0.42,Anxiety,Urban,3.295774647887324,1.3842253521126757,4.0
13,Male,5.2,Smartphone,True,0.34,,Rural,3.8805970149253732,1.319402985074627,4.0
17,Female,4.83,Laptop,True,0.38,Poor Sleep,Rural,3.5000000000000004,1.3299999999999996,6.0
17,Male,4.93,Smartphone,True,0.48,Poor Sleep,Rural,3.331081081081081,1.5989189189189186,6.0
18,Male,5.22,Smartphone,True,0.38,Eye Strain,Urban,3.782608695652174,1.437391304347826,6.0
11,Female,5.09,Smartphone,True,0.36,Anxiety,Urban,3.7426470588235294,1.3473529411764704,4.0
16,Male,3.79,Laptop,True,0.43,Poor Sleep,Urban,2.6503496503496504,1.1396503496503496,6.0
8,Male,3.71,TV,True,0.41,,Urban,2.631205673758865,1.0787943262411348,2.0
18,Female,5.36,Smartphone,True,0.46,,Urban,3.6712328767123292,1.688767123287671,6.0
9,Male,7.2,Smartphone,True,0.53,,Urban,4.705882352941177,2.4941176470588236,2.0
11,Female,3.25,Smartphone,True,0.44,Poor Sleep,Urban,2.2569444444444446,0.9930555555555554,4.0
10,Male,4.32,Smartphone,True,0.45,Poor Sleep,Urban,2.9793103448275864,1.340689655172414,2.0
8,Female,3.65,TV,True,0.42,Eye Strain,Urban,2.5704225352112675,1.0795774647887324,2.0
12,Female,5.45,Smartphone,True,0.35,Anxiety,Rural,4.037037037037037,1.412962962962963,4.0
14,Male,3.32,Laptop,True,0.45,"Poor Sleep, Anxiety",Urban,2.2896551724137932,1.0303448275862066,4.0
9,Male,3.64,Smartphone,True,0.55,,Rural,2.3483870967741938,1.2916129032258064,2.0
12,Female,6.01,Smartphone,True,0.42,Anxiety,Rural,4.232394366197183,1.7776056338028168,4.0
13,Male,5.55,Smartphone,True,0.38,,Urban,4.021739130434783,1.5282608695652167,4.0
18,Male,3.95,Smartphone,True,0.35,Eye Strain,Urban,2.925925925925926,1.0240740740740741,6.0
14,Female,3.89,TV,True,0.48,Eye Strain,Urban,2.6283783783783785,1.2616216216216216,4.0
8,Male,8.12,Smartphone,True,0.46,"Poor Sleep, Anxiety",Rural,5.561643835616438,2.558356164383561,2.0
14,Female,4.3,Smartphone,True,0.33,"Poor Sleep, Eye Strain, Obesity Risk",Urban,3.233082706766917,1.0669172932330828,4.0
11,Female,4.21,Laptop,True,0.31,Poor Sleep,Urban,3.213740458015267,0.9962595419847329,4.0
15,Female,6.14,Smartphone,True,0.34,"Poor Sleep, Obesity Risk",Urban,4.582089552238806,1.557910447761194,6.0
11,Male,4.73,Smartphone,True,0.48,Eye Strain,Urban,3.195945945945946,1.5340540540540544,4.0
13,Male,4.33,Smartphone,True,0.44,"Poor Sleep, Anxiety, Obesity Risk",Rural,3.0069444444444446,1.3230555555555554,4.0
16,Female,7.24,TV,True,0.38,Poor Sleep,Urban,5.246376811594203,1.993623188405797,6.0
12,Male,6.53,Smartphone,True,0.43,Poor Sleep,Urban,4.566433566433567,1.9635664335664336,4.0
11,Female,4.81,Smartphone,True,0.44,"Eye Strain, Anxiety",Urban,3.3402777777777777,1.469722222222222,4.0
15,Male,6.96,Smartphone,True,0.38,Poor Sleep,Urban,5.043478260869565,1.9165217391304346,6.0
16,Female,5.0,Laptop,True,0.41,,Rural,3.546099290780142,1.453900709219858,6.0
11,Male,2.59,Laptop,False,0.45,,Rural,1.7862068965517242,0.8037931034482757,4.0
10,Female,2.43,TV,True,0.58,,Urban,1.5379746835443038,0.8920253164556964,2.0
15,Female,5.45,Laptop,True,0.32,"Poor Sleep, Eye Strain",Urban,4.128787878787879,1.3212121212121213,6.0
12,Female,4.98,Smartphone,True,0.48,"Poor Sleep, Anxiety",Rural,3.3648648648648654,1.615135135135135,4.0
9,Female,3.16,TV,True,0.56,Eye Strain,Urban,2.0256410256410255,1.1343589743589746,2.0
17,Female,4.5,Smartphone,True,0.47,"Poor Sleep, Obesity Risk",Urban,3.061224489795918,1.4387755102040818,6.0
16,Male,5.02,Smartphone,True,0.44,Eye Strain,Urban,3.486111111111111,1.5338888888888884,6.0
10,Male,3.72,TV,True,0.56,Eye Strain,Urban,2.3846153846153846,1.3353846153846156,2.0
9,Male,0.0,Tablet,False,0.53,,Urban,0.0,0.0,2.0
8,Female,6.24,Smartphone,True,0.52,"Poor Sleep, Anxiety",Urban,4.105263157894737,2.134736842105263,2.0
15,Female,5.29,Laptop,True,0.45,"Poor Sleep, Eye Strain",Urban,3.6482758620689655,1.6417241379310346,6.0
18,Male,5.19,Laptop,True,0.41,,Rural,3.6808510638297878,1.5091489361702126,6.0
10,Male,1.63,TV,False,0.54,,Urban,1.0584415584415583,0.5715584415584416,2.0
14,Male,3.57,Smartphone,True,0.36,"Poor Sleep, Eye Strain",Urban,2.625,0.9449999999999998,4.0
8,Female,5.62,Tablet,True,0.54,"Poor Sleep, Eye Strain",Urban,3.6493506493506493,1.9706493506493508,2.0
8,Male,9.15,Tablet,True,0.57,,Rural,5.8280254777070075,3.321974522292993,2.0
16,Male,4.75,Smartphone,True,0.37,Poor Sleep,Urban,3.4671532846715327,1.2828467153284673,6.0
15,Male,5.0,Smartphone,True,0.31,"Poor Sleep, Eye Strain",Urban,3.8167938931297707,1.1832061068702293,6.0
10,Male,6.57,Smartphone,True,0.52,Poor Sleep,Urban,4.322368421052632,2.2476315789473684,2.0
13,Female,7.77,TV,True,0.44,,Urban,5.395833333333333,2.3741666666666665,4.0
18,Male,3.99,Laptop,True,0.49,,Rural,2.6778523489932886,1.3121476510067116,6.0
10,Female,4.21,TV,True,0.49,"Poor Sleep, Obesity Risk",Rural,2.825503355704698,1.384496644295302,2.0
11,Male,2.95,Smartphone,False,0.49,,Rural,1.9798657718120807,0.9701342281879195,4.0
8,Female,3.93,Tablet,True,0.4,Poor Sleep,Rural,2.8071428571428574,1.1228571428571428,2.0
12,Female,6.34,TV,True,0.46,"Poor Sleep, Eye Strain",Urban,4.342465753424658,1.9975342465753423,4.0
8,Male,1.24,Tablet,False,0.58,,Urban,0.7848101265822784,0.45518987341772155,2.0
8,Female,9.26,TV,True,0.6,"Eye Strain, Anxiety",Urban,5.7875,3.4725,2.0
17,Female,5.46,Smartphone,True,0.39,"Poor Sleep, Eye Strain",Urban,3.928057553956834,1.5319424460431659,6.0
18,Male,4.25,Smartphone,True,0.42,Poor Sleep,Urban,2.9929577464788735,1.2570422535211265,6.0
18,Male,3.82,Tablet,True,0.48,"Poor Sleep, Eye Strain",Rural,2.581081081081081,1.2389189189189187,6.0
14,Male,4.61,Smartphone,True,0.38,Eye Strain,Urban,3.340579710144928,1.2694202898550722,4.0
13,Male,4.58,Smartphone,True,0.46,,Urban,3.136986301369863,1.443013698630137,4.0
9,Female,4.44,Smartphone,True,0.57,Poor Sleep,Rural,2.828025477707007,1.6119745222929933,2.0
18,Male,3.53,Laptop,True,0.32,"Poor Sleep, Anxiety, Obesity Risk",Urban,2.674242424242424,0.8557575757575759,6.0
9,Female,0.0,TV,False,0.53,,Rural,0.0,0.0,2.0
18,Male,4.0,Laptop,True,0.46,"Poor Sleep, Eye Strain",Urban,2.73972602739726,1.2602739726027399,6.0
14,Male,4.61,Laptop,True,0.36,"Poor Sleep, Eye Strain",Urban,3.3897058823529416,1.2202941176470588,4.0
8,Female,0.92,TV,False,0.42,,Urban,0.647887323943662,0.27211267605633804,2.0
9,Male,8.54,Smartphone,True,0.4,"Poor Sleep, Obesity Risk",Urban,6.1,2.4399999999999995,2.0
15,Female,3.55,Tablet,True,0.49,Poor Sleep,Rural,2.38255033557047,1.16744966442953,6.0
13,Female,3.85,Smartphone,True,0.42,Poor Sleep,Urban,2.711267605633803,1.138732394366197,4.0
9,Female,4.31,Tablet,True,0.41,"Poor Sleep, Eye Strain",Urban,3.0567375886524824,1.2532624113475173,2.0
14,Female,5.21,Laptop,True,0.46,"Poor Sleep, Eye Strain",Rural,3.568493150684932,1.6415068493150682,4.0
11,Female,4.92,Smartphone,True,0.42,Poor Sleep,Rural,3.4647887323943665,1.4552112676056335,4.0
9,Male,4.36,TV,True,0.54,"Poor Sleep, Anxiety",Rural,2.8311688311688314,1.5288311688311689,2.0
13,Female,6.34,Smartphone,True,0.41,"Eye Strain, Obesity Risk",Urban,4.49645390070922,1.84354609929078,4.0
18,Male,6.32,Tablet,True,0.42,Poor Sleep,Urban,4.450704225352113,1.8692957746478873,6.0
16,Male,4.19,TV,True,0.31,Poor Sleep,Rural,3.198473282442748,0.9915267175572522,6.0
18,Male,3.51,Smartphone,True,0.3,Anxiety,Urban,2.6999999999999997,0.81,6.0
16,Female,2.19,Smartphone,False,0.39,,Urban,1.5755395683453235,0.6144604316546765,6.0
15,Female,3.18,TV,True,0.48,"Poor Sleep, Eye Strain, Anxiety",Urban,2.1486486486486487,1.0313513513513515,6.0
10,Male,0.29,TV,False,0.57,,Urban,0.18471337579617836,0.10528662420382162,2.0
10,Female,3.57,TV,True,0.46,Poor Sleep,Urban,2.4452054794520546,1.1247945205479453,2.0
9,Female,1.62,TV,False,0.45,,Urban,1.1172413793103448,0.5027586206896553,2.0
12,Female,4.59,Smartphone,True,0.36,,Rural,3.375,1.2149999999999999,4.0
11,Female,4.76,Smartphone,True,0.49,Anxiety,Urban,3.1946308724832213,1.5653691275167785,4.0
14,Male,4.95,Smartphone,True,0.44,"Poor Sleep, Anxiety",Rural,3.4375000000000004,1.5124999999999997,4.0
11,Male,4.65,TV,True,0.41,"Poor Sleep, Anxiety",Urban,3.2978723404255326,1.3521276595744678,4.0
16,Male,3.78,Laptop,True,0.35,"Poor Sleep, Eye Strain, Obesity Risk",Urban,2.8,0.98,6.0
